data-revisit-plants_info-on-date_tagged,data-revisit-plants_info-site_code_tagged,tag.no,sci.name,data-revisit-plants_info-deadalive,data-revisit-plants_info-height,data-revisit-plants_info-rcd,data-revisit-plants_info-yes_no1,data-revisit-plants_info-disturbance,data-revisit-plants_info-flame_h,data-revisit-plants_info-yes_no,data-revisit-plants_info-spot,data-revisit-plants_info-photo_bud,PARENT_KEY,KEY
2021-05-24T17:02:00.000+05:30,APC1-all_burnt,1410,Dolichandrone atrovirens,alive,82,3.1,yes,fire,90,yes,epicormic,https://drive.google.com/open?id=1JfFQmlS01teDCmfKdV7LsA7G64kuF5mv,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7/revisit[12]
2021-05-24T17:02:00.000+05:30,APC1-all_burnt,1404,Dolichandrone atrovirens,alive,90,2.8,yes,fire,110,yes,epicormic,https://drive.google.com/open?id=1UzqArPuyumFD0ljo8usfZpeT_l4ibwsm,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7/revisit[13]
2021-05-24T17:02:00.000+05:30,APC1-all_burnt,1405,Dolichandrone atrovirens,alive,19,0.3,yes,fire,80,yes,collar,https://drive.google.com/open?id=1WMHkOvSbVF-QGprkT8Q30frQVm1kICZs,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7/revisit[14]
2021-05-24T17:02:00.000+05:30,APC1-all_burnt,1406,Dolichandrone atrovirens,alive,48,0.7,yes,fire,120,yes,collar,https://drive.google.com/open?id=1BmC_KbHgd1LLYTLZN-l26des9KPea1yZ,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7/revisit[15]
2021-05-24T17:02:00.000+05:30,APC1-all_burnt,1407,Dolichandrone atrovirens,alive,62,1.9,no, , ,yes,axillary,https://drive.google.com/open?id=1fmot1gziXJOPKub-_3Z8CQqnoHjGH0_u,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7/revisit[16]
2021-05-24T17:02:00.000+05:30,APC1-all_burnt,1409,Dolichandrone atrovirens,alive,24,1.9,yes,fire,90,yes,collar,https://drive.google.com/open?id=1Im7U6Cy0bamjRz2ODK4VvQQWYWAraZ5Y,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7/revisit[17]
2021-05-24T17:02:00.000+05:30,APC1-all_burnt,1408,Dolichandrone atrovirens,alive,187,2.9,yes,fire,85,yes,axillary,https://drive.google.com/open?id=1pHOR-Fo7fBgc4cDPdpybYrxK-6U4GC4s,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7,uuid:f9d04bac-d3d4-4cb9-9236-029d122b36f7/revisit[18]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1437,Dolichandrone atrovirens,alive,50,2.2,no, , ,yes,axillary,https://drive.google.com/open?id=1FyyQK7_EgX9-GLzaiV-tbjrAhc1_0gxD,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[1]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1439,Dolichandrone atrovirens,alive,43,1.7,no, , ,yes,axillary,https://drive.google.com/open?id=14zQ89mqEnNLMCp5GJh5Ml61LBPnDEt1U,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[2]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1438,Dolichandrone atrovirens,alive,109,2.3,yes,browsed, ,yes,axillary,https://drive.google.com/open?id=1arWkqtAF7BxOB6vAlcBiBcGO3pVWEJd8,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[3]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1440,Dolichandrone atrovirens,alive,33,1.6,yes,browsed, ,yes,axillary,https://drive.google.com/open?id=1di9hkGCeYTJNH3tQryBYjvcv-ViXqFcl,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[4]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1441,Dolichandrone atrovirens,alive,124,3.1,yes,browsed, ,yes,axillary,https://drive.google.com/open?id=1ewjTP5CouLRlUbLsnwkdfvDwFW9MAVNF,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[5]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1090,Dolichandrone atrovirens,alive,93,2.1,no, , ,yes,axillary,https://drive.google.com/open?id=1JJXlwzGn-IoKwsX0ad6v1aZ3R-vsoOrh,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[6]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1091,Dolichandrone atrovirens,alive,92,2.2,no, , ,yes,axillary,https://drive.google.com/open?id=1rsbNqBVtAdW3Zc-xAJEvNo1lEcQDKI_z,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[7]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1092,Dolichandrone atrovirens,alive,22,1.5,yes,fire,70,yes,collar,https://drive.google.com/open?id=1uzKb5zekRwVXoebwyeGxrtcdobqSfADq,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[8]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1095,Dolichandrone atrovirens,alive,21,0.8,yes,fire,110,yes,collar,https://drive.google.com/open?id=10U1Rens2diRZcZ937sZ4Z3_vLLUVAtzZ,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[9]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1094,Dolichandrone atrovirens,alive,92,2.3,yes,browsed, ,yes,axillary,https://drive.google.com/open?id=1sPAiu02YBh83JvFV_GMG2mCzRp3W-0kh,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[10]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1096,Dolichandrone atrovirens,alive,130,2.6,no, , ,yes,axillary,https://drive.google.com/open?id=1clACmiQshKAmXEQNn_5byiVp-CVZ5OmL,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[11]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1097,Dolichandrone atrovirens,alive,68,2.1,no, , ,yes,axillary,https://drive.google.com/open?id=1GKbVeVRVkS23y1ts95OVwhk5KLVqJxkk,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[12]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1093,Dolichandrone atrovirens,alive,34,1.1,no, , ,yes,axillary,https://drive.google.com/open?id=1Enk7SdLro265ndUGn7rAm3SESS82J-dx,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[13]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,4731,Dolichandrone atrovirens,alive,13,0.4,yes,fire,65,yes,collar,https://drive.google.com/open?id=1YmC34aEVx-B91ar8SZQ3Vr-aSVGIDt8a,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[14]
2021-05-25T06:15:00.000+05:30,APC4-all_burnt,1098,Dolichandrone atrovirens,alive,32,1.4,yes,browsed, ,yes,axillary,https://drive.google.com/open?id=1VBMCfw2wS9aIRg2b5ksXOnRK4_GxcOr8,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271,uuid:3fa893f3-057b-42cb-9ff3-881e40c7d271/revisit[15]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1082,Acacia chundra,alive,8,0.4,yes,fire,100,yes,collar,https://drive.google.com/open?id=13xXvP4WXLTYLcN1zR01j3B2Br2L4hh43,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[1]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1080,Acacia chundra,alive,50,1.2,yes,fire,90,yes,axillary,https://drive.google.com/open?id=1Cx4_5NjCGyNwaUZ-QxmBHAkMuE3uHm5H,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[2]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1081,Erythroxylum monogynum,alive,8,0.2,yes,fire,100,yes,collar,https://drive.google.com/open?id=18LJOX0M9okPupE6gaVLcQcMXQzqyXlYJ,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[3]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1083,Acacia chundra,alive,7,0.2,yes,fire,110,yes,collar,https://drive.google.com/open?id=1meo_vrmS_VtDbBYudG9zDE_tO-W-wOu4,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[4]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1079,Dolichandrone atrovirens,alive,11,0.2,yes,fire,85,yes,collar,https://drive.google.com/open?id=1PJbctzJfSg7LLLDMRf8mlzlvVFt6DYVO,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[5]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1078,Acacia chundra,alive,52,1.1,yes,fire,75,yes,epicormic,https://drive.google.com/open?id=1x92ZiVy0Ps68r61DRWVYux9Zsyit0xoP,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[6]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1077,Acacia chundra,alive,40,0.4,yes,fire,90,yes,collar,https://drive.google.com/open?id=1Mfq3uI391OdGPPsrrP1jQYtJ4FxaqWjs,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[7]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1076,Dolichandrone atrovirens,alive,27,2.2,yes,fire,90,yes,collar,https://drive.google.com/open?id=1lJM9n7wYdV40os-oAVQCG_w4szQtAcJr,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[8]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1074,Dolichandrone atrovirens,alive,20,0.9,yes,fire,85,yes,collar,https://drive.google.com/open?id=12DLeSqbxS4XWqLfGYL384jCK58r5i8AR,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[9]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1073,Gardenia gummifera,alive,5,0.1,yes,fire,110,yes,collar,https://drive.google.com/open?id=1-eHP1vwEF5nBqhAz9MV_tRMkwAU1DFic,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[10]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1072,Acacia chundra,alive,47,1.2,yes,fire,30,yes,axillary,https://drive.google.com/open?id=1p_5-38aK_AZZzrSU6K9G965wUCtwqMJl,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[11]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1085,Morinda pubescens,alive,10,0.5,yes,fire,105,yes,collar,https://drive.google.com/open?id=1oui41tqrqacL4xWp1f9pewhmcPRN_M8I,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[12]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1086,Erythroxylum monogynum,alive,14,0.2,yes,fire,105,yes,collar,https://drive.google.com/open?id=1UfUvMwEUY3ajXkh_KGL4Ksn8ykkW5MeK,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[13]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1084,Dolichandrone atrovirens,alive,30,1.2,yes,fire,110,yes,collar,https://drive.google.com/open?id=1VC8DweVynbVHO89VAKIFxG3X1wu-iK0D,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[14]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1071,Dolichandrone atrovirens,alive,31,1.2,no, , ,yes,axillary,https://drive.google.com/open?id=1ApvtAf0J5Gv3zgnFWOMaDYmde9s-Np0C,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[15]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1069,Dolichandrone atrovirens,alive,20,1.5,yes,fire,90,yes,collar,https://drive.google.com/open?id=1iz3sW5xXia_762c-jpVipgHjia4A9Ql0,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[16]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1067,Acacia chundra,alive,20,1.2,yes,fire,95,yes,collar,https://drive.google.com/open?id=1XvPfb-76E3VmlvR0X9LmvJJvRsnn9Uve,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[17]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1066,Acacia chundra,alive,15,0.4,yes,fire,110,yes,collar,https://drive.google.com/open?id=1nB3Upopj_WVbIGRk_eRsPAvq0SarRe0R,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[18]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1065,Dolichandrone atrovirens,alive,26,0.6,yes,fire,110,yes,collar,https://drive.google.com/open?id=1GpzsIyw-Y8kzUtCjxfKmMgT4Jz8mP7kr,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[19]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1064,Acacia chundra,alive,10,0.3,yes,fire,95,yes,collar,https://drive.google.com/open?id=1sHM0HNdugXotcIQhpjicH1DSrFUOQz5x,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[20]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1061,Dolichandrone atrovirens,alive,59,2.7,yes,fire,140,yes,epicormic,https://drive.google.com/open?id=1_qJtXjoKzRbjLs8tkwx9wubTOOUvfGy4,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[21]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1060,Erythroxylum monogynum,dead, , ,yes,fire,140, , , ,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[22]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1042,Acacia chundra,dead, , ,yes,fire,145, , , ,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[23]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1041,Acacia chundra,alive,63,1.9,yes,fire,145,yes,epicormic,https://drive.google.com/open?id=1h0mJAG5f-CIZpMybfuvdu72JI10s3KQq,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[24]
2021-05-24T15:38:00.000+05:30,APC1-bodha_grass_present_no_fire,1088,Erythroxylum monogynum,alive,11,0.2,yes,fire,90,yes,collar,https://drive.google.com/open?id=16ajW-YYKUp8SsTEhd4HvQdsn13er_FQi,uuid:661c8407-6513-4d05-8019-ffe7a3352424,uuid:661c8407-6513-4d05-8019-ffe7a3352424/revisit[25]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4993,Dolichandrone atrovirens,alive,16,0.5,yes,fire,150,yes,collar,https://drive.google.com/open?id=1ghAoMnUwIv605p2gO9ZimVoHLv0KlM0R,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[1]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4992,Dolichandrone atrovirens,alive,17,0.4,yes,fire,150,yes,collar,https://drive.google.com/open?id=13dWnU2EXToP9nIajRqBRRT5lAj3tAC4y,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[2]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4991,Dolichandrone atrovirens,alive,96,1.7,yes,fire,150,yes,epicormic,https://drive.google.com/open?id=1yny1yphWyzXbqfaIHI25WlNeera1q0dO,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[3]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4989,Acacia chundra,alive,63,0.5,yes,fire,150,yes,collar,https://drive.google.com/open?id=1PBVtWIfz6ZnfDz_hlBlOWp0lP7p2swOh,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[4]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,5000,Dolichandrone atrovirens,alive,44,0.6,yes,fire,150,yes,collar,https://drive.google.com/open?id=1OLglm_q9klTpY2Rxc-rmehepP9QDXqLE,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[5]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4999,Dolichandrone atrovirens,alive,160,2.5,yes,fire,150,yes,axillary,https://drive.google.com/open?id=1V9M53D9xm8C5Cs5V65Shq4MqRhTXXnTH,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[6]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4998,Acacia chundra,alive,60,1.7,yes,fire,150,yes,epicormic,https://drive.google.com/open?id=1OHA15F7Igs_Ea7unETiYiZtRdyFCQWRt,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[7]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4997,Acacia chundra,alive,70,2.6,yes,fire,150,yes,epicormic,https://drive.google.com/open?id=1JfWtyyO-2vuItI0SKDGmqTtO4hLIpMXv,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[8]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4996,Acacia chundra,alive,57,0.6,yes,fire,150,yes,collar,https://drive.google.com/open?id=1Z-lUHbN7j-XJNqcIAqClq6hCEfzFI_fy,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[9]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4995,Dolichandrone atrovirens,alive,150,2.6,yes,fire,130,yes,axillary,https://drive.google.com/open?id=1nl9Q7Olgve5h4xOWdmJgQfY0eeprwJuS,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[10]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4994,Dolichandrone atrovirens,alive,55,0.7,yes,fire,130,yes,collar,https://drive.google.com/open?id=16BO6H--eTexDD8x3Ev0hTdmtsgJjfP9C,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[11]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4990,Dolichandrone atrovirens,alive,56,1.6,yes,fire,150,yes,epicormic,https://drive.google.com/open?id=1507E-MdEPOBcUottJdgcqqJWWzJpIbPa,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[12]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4988,Acacia chundra,alive,43,0.3,yes,fire,130,yes,collar,https://drive.google.com/open?id=1Uv-4uMXG0kzIvrhO3gamoi-fiNP_G7up,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[13]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4986,Dolichandrone atrovirens,alive,82,2.6,yes,fire,120,yes,epicormic,https://drive.google.com/open?id=1ZkQAnuWHQ2-Fu9iq3o1Rk-ZDkoJs_-Il,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[14]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4987,Acacia chundra,alive,33,0.9,yes,fire,130,yes,collar,https://drive.google.com/open?id=152il0oEyCY-nPEKRfLI4Ofe7R6wJK2zn,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[15]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4985,Cassia fistula,alive,165,2.2,yes,fire,130,yes,axillary,https://drive.google.com/open?id=1CnHs-tmEn1Ur_yHWI4F-3cgC2IbH-itw,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[16]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4984,Acacia chundra,alive,85,0.5,yes,fire,140,yes,collar,https://drive.google.com/open?id=1x9-1N8_mFzuNYc_W-dKe7EdiH441eH_g,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[17]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4983,Acacia chundra,alive,43,0.4,yes,fire,150,yes,collar,https://drive.google.com/open?id=1kbd5C5HKuZ4D1RjTWFNMR3xSz6-MaFxH,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[18]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4982,Dolichandrone atrovirens,alive,80,1.7,yes,fire,140,yes,epicormic,https://drive.google.com/open?id=1W1plhf65B9nB5a__fiQgDLpUVbG9NzL6,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[19]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4981,Dolichandrone atrovirens,alive,42,2.6,yes,fire,120,yes,epicormic,https://drive.google.com/open?id=165pN2virm4uz8X-BGtYutCuKyj5YaLa6,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[20]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4980,Acacia chundra,alive,16,0.2,yes,fire,150,yes,collar,https://drive.google.com/open?id=1SvKnUWMW-cKbc7rFZnDYMRwbcrLlsCMO,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[21]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4979,Cassia fistula,alive,23,0.9,yes,fire,150,yes,collar,https://drive.google.com/open?id=1K8n0EsdO8bw_x9YljlCdOdY1utzXZWUJ,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[22]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4978,Acacia chundra,alive,73,1.5,yes,fire,150,yes,epicormic,https://drive.google.com/open?id=1rNM9k6lr6HL2aX1sEgV-3vohBBdvuBbX,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[23]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4977,Acacia chundra,alive,23,1.1,yes,trampled, ,yes,collar,https://drive.google.com/open?id=1hYByFbSWjwdk5Z6qikySrGS4vyLk1Rdj,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[24]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4976,Acacia chundra,alive,150,1.4,yes,fire,100,yes,axillary,https://drive.google.com/open?id=1ox95fN0d0B6DpznEvubmDp8GkkQMEbEg,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[25]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4975,Acacia chundra,alive,40,1.1,yes,trampled, ,yes,axillary,https://drive.google.com/open?id=16sB1kM-j9D6wuCG_948jXsTNvl00vRo_,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[26]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4974,Dolichandrone atrovirens,alive,46,0.7,yes,fire,100,yes,collar,https://drive.google.com/open?id=1eRNqmftx_BZiJ9fnG4ToODu6FHIprp4G,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[27]
2021-05-25T16:13:00.000+05:30,APC10-all_burnt,4973,Acacia chundra,alive,57,1.1,yes,fire,60,yes,axillary,https://drive.google.com/open?id=16697-o_lb2STI_Z1Qm-EKAK1Ma_jl5bL,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e,uuid:dd6970a5-fee2-409f-905e-2d8fb29bcd1e/revisit[28]
